Año,Mes,Empresa agrupada,Origen aeropuerto,Destino aeropuerto,Origen país,Origen localidad,Vuelos,Pasajeros,Asientos
2025,Agosto,JetSMART Airlines,Silvio Pettirossi International Airport,Aeroparque Jorge Newbery,Paraguay,Asunción,26,3743,4836
2025,Agosto,JetSMART Airlines,Jorge Chávez International Airport,Aeroparque Jorge Newbery,Perú,Lima,31,4558,5766
2025,Agosto,KLM,Amsterdam Airport Schiphol,Aeropuerto Int. Ministro Pistarini,Países Bajos,Amsterdam,30,6843,8820
2025,Agosto,KLM,Aeropuerto Int. Ministro Pistarini,Amsterdam Airport Schiphol,Argentina,Buenos Aires,31,7739,9114
2025,Agosto,KLM,Aeropuerto Int. Ministro Pistarini,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,31,4064,9114
2025,Agosto,KLM,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. Ministro Pistarini,Chile,Santiago,32,6196,9408
2025,Agosto,LATAM,Aeroparque Jorge Newbery,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Buenos Aires,146,20046,25146
2025,Agosto,LATAM,Aeropuerto Int. Ministro Pistarini,Rio Galeão – Tom Jobim International Airport,Argentina,Buenos Aires,30,3442,5142
2025,Agosto,LATAM,Aeropuerto Int. Ministro Pistarini,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Buenos Aires,29,3695,5244
2025,Agosto,LATAM,Aeropuerto Int. Tte. Luis Candelaria,Guarulhos - Governador André Franco Montoro International Airport,Argentina,San Carlos de Bariloche,30,4379,5380
2025,Agosto,LATAM,Aeropuerto Internacional Afonso Pena,Aeroparque Jorge Newbery,Brasil,Curitiba,1,160,174
2025,Agosto,LATAM,Rio Galeão – Tom Jobim International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Río de Janeiro,26,3512,4476
2025,Agosto,LATAM,Guarulhos - Governador André Franco Montoro International Airport,Aeroparque Jorge Newbery,Brasil,São Paulo,148,22632,25494
2025,Agosto,LATAM,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,São Paulo,35,5236,6264
2025,Agosto,LATAM,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Tte. Luis Candelaria,Brasil,São Paulo,31,4242,5554
2025,Agosto,LATAM,Aeroparque Jorge Newbery,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,123,17414,21882
2025,Agosto,LATAM,Aeropuerto Int. Ingeniero Ambrosio Taravella,Comodoro Arturo Merino Benítez International Airport,Argentina,Córdoba,31,5281,6572
2025,Agosto,LATAM,Aeropuerto Int. Ministro Pistarini,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,80,10576,14552
2025,Agosto,LATAM,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Comodoro Arturo Merino Benítez International Airport,Argentina,Mendoza,45,7228,8200
2025,Agosto,LATAM,Comodoro Arturo Merino Benítez International Airport,Aeroparque Jorge Newbery,Chile,Santiago,124,20037,22102
2025,Agosto,LATAM,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Chile,Santiago,31,5494,6610
2025,Agosto,LATAM,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. Ministro Pistarini,Chile,Santiago,83,13470,15044
2025,Agosto,LATAM,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Chile,Santiago,45,7129,8200
2025,Agosto,LATAM,Aeropuerto Int. Ministro Pistarini,Jorge Chávez International Airport,Argentina,Buenos Aires,95,12025,15199
2025,Agosto,LATAM,Jorge Chávez International Airport,Aeropuerto Int. Ministro Pistarini,Perú,Lima,91,12590,14508
2025,Agosto,LATAM,Aeropuerto Int. de Rosario Islas Malvinas,Jorge Chávez International Airport,Argentina,Rosario,14,1610,2406
2025,Agosto,LATAM,Aeroparque Jorge Newbery,Jorge Chávez International Airport,Argentina,Buenos Aires,57,8108,9880
2025,Agosto,LATAM,Aeropuerto Int. Ingeniero Ambrosio Taravella,Jorge Chávez International Airport,Argentina,Córdoba,44,5550,7512
2025,Agosto,LATAM,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Jorge Chávez International Airport,Argentina,Mendoza,22,2751,3696
2025,Agosto,LATAM,Jorge Chávez International Airport,Aeropuerto Int. de Rosario Islas Malvinas,Perú,Lima,14,1590,2406
2025,Agosto,LATAM,Jorge Chávez International Airport,Aeroparque Jorge Newbery,Perú,Lima,60,9377,10402
2025,Agosto,LATAM,Jorge Chávez International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Perú,Lima,44,5271,7512
2025,Agosto,LATAM,Jorge Chávez International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Perú,Lima,23,2519,3870
2025,Agosto,Level,Barcelona International Airport/El Prat,Aeropuerto Int. Ministro Pistarini,España,Barcelona,31,9141,9719
2025,Agosto,Level,Aeropuerto Int. Ministro Pistarini,Barcelona International Airport/El Prat,Argentina,Buenos Aires,30,8983,9405
2025,Agosto,Lufthansa,Frankfurt am Main International Airport,Aeropuerto Int. Ministro Pistarini,Alemania,Frankfurt am Main,31,10284,11334
2025,Agosto,Lufthansa,Aeropuerto Int. Ministro Pistarini,Frankfurt am Main International Airport,Argentina,Buenos Aires,31,10543,11359
2025,Agosto,Paranair,Aeroparque Jorge Newbery,Silvio Pettirossi International Airport,Argentina,Buenos Aires,41,1274,2050
2025,Agosto,Paranair,Silvio Pettirossi International Airport,Aeroparque Jorge Newbery,Paraguay,Asunción,42,1388,2100
2025,Agosto,Sky Airline,Aeroparque Jorge Newbery,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,60,7280,11212
2025,Agosto,Sky Airline,Aeroparque Jorge Newbery,Jorge Chávez International Airport,Argentina,Buenos Aires,23,2953,4278
2025,Agosto,Sky Airline,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Comodoro Arturo Merino Benítez International Airport,Argentina,Mendoza,32,4572,6108
2025,Agosto,Sky Airline,Comodoro Arturo Merino Benítez International Airport,Aeroparque Jorge Newbery,Chile,Santiago,58,8837,10840
2025,Agosto,Sky Airline,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Chile,Santiago,31,4803,5870
2025,Agosto,Sky Airline,Jorge Chávez International Airport,Aeroparque Jorge Newbery,Perú,Lima,25,3586,4650
2025,Agosto,Turkish Airlines,Aeropuerto Int. Ministro Pistarini,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Buenos Aires,31,5554,10219
2025,Agosto,Turkish Airlines,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,São Paulo,30,6360,9870
2025,Agosto,United Airlines,George Bush Intercontinental Houston Airport,Aeropuerto Int. Ministro Pistarini,Estados Unidos,Houston,31,7388,8321
2025,Agosto,United Airlines,Aeropuerto Int. Ministro Pistarini,George Bush Intercontinental Houston Airport,Argentina,Buenos Aires,31,7293,8321
2025,Agosto,Aerolíneas Argentinas,Leonardo da Vinci (Fiumicino) International Airport,Aeropuerto Int. Ministro Pistarini,Italia,Roma,22,5246,5878
2025,Agosto,Aerolíneas Argentinas,Punta Cana International Airport,Aeropuerto Int. Ministro Pistarini,República Dominicana,Punta Cana,25,5320,6694
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Cabo Frio Airport,Argentina,Rosario,2,315,378
2025,Agosto,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Salgado Filho Airport,Argentina,Buenos Aires,17,2450,2877
2025,Agosto,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Deputado Luiz Eduardo Magalhães International Airport,Argentina,Buenos Aires,23,3058,4008
2025,Agosto,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Viru Viru International Airport,Argentina,Buenos Aires,9,571,864
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Punta Cana International Airport,Argentina,Córdoba,9,712,1570
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Rio Galeão – Tom Jobim International Airport,Argentina,Córdoba,6,733,1020
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Cancún International Airport,Argentina,Buenos Aires,19,3138,4989
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Salta,5,329,869
2025,Agosto,Aerolíneas Argentinas,Cabo Frio Airport,Aeropuerto Int. de Rosario Islas Malvinas,Brasil,Cabo Frio,3,489,567
2025,Agosto,Aerolíneas Argentinas,Salgado Filho Airport,Aeroparque Jorge Newbery,Brasil,Porto Alegre,18,2436,3047
2025,Agosto,Aerolíneas Argentinas,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. Ministro Pistarini,Chile,Santiago,7,895,1186
2025,Agosto,Aerolíneas Argentinas,Viru Viru International Airport,Aeroparque Jorge Newbery,Bolivia,Santa Cruz de la Sierra,10,865,992
2025,Agosto,Aeroméxico,Aeropuerto Int. Ministro Pistarini,Licenciado Benito Juarez International Airport,Argentina,Buenos Aires,30,7455,8034
2025,Agosto,Air Canada,Aeropuerto Int. Ministro Pistarini,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Buenos Aires,14,2636,4172
2025,Julio,JetSMART Airlines,Jorge Chávez International Airport,Aeroparque Jorge Newbery,Perú,Lima,31,4658,5766
2025,Julio,LATAM,Aeropuerto Int. Ingeniero Ambrosio Taravella,Comodoro Arturo Merino Benítez International Airport,Argentina,Córdoba,43,6772,8872
2025,Agosto,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Porto Seguro Airport,Argentina,Buenos Aires,10,1237,1767
2025,Agosto,Iberia Airlines,Adolfo Suárez Madrid–Barajas Airport,Aeropuerto Int. Ministro Pistarini,España,Madrid,98,31080,33324
2025,Agosto,Air Canada,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,São Paulo,14,3050,4172
2025,Agosto,Air Europa,Adolfo Suárez Madrid–Barajas Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,España,Madrid,17,5237,5546
2025,Agosto,Air Europa,Aeropuerto Int. Ingeniero Ambrosio Taravella,Adolfo Suárez Madrid–Barajas Airport,Argentina,Córdoba,17,5142,5546
2025,Agosto,Air France,Aeropuerto Int. Ministro Pistarini,Charles de Gaulle International Airport,Argentina,Buenos Aires,29,7272,8064
2025,Agosto,Avianca,Aeropuerto Int. Ingeniero Ambrosio Taravella,El Dorado International Airport,Argentina,Córdoba,13,1585,2259
2025,Agosto,Avianca,El Dorado International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Colombia,Bogotá,13,1547,2259
2025,Agosto,Avianca,Aeropuerto Int. Ministro Pistarini,José Joaquín de Olmedo International Airport,Argentina,Buenos Aires,17,1778,2829
2025,Agosto,Avianca,José Joaquín de Olmedo International Airport,Aeropuerto Int. Ministro Pistarini,Ecuador,Guayaquil,14,2112,2316
2025,Agosto,Gol Transportes Aéreos,Aeroparque Jorge Newbery,Tancredo Neves International Airport,Argentina,Buenos Aires,9,1162,1620
2025,Agosto,Gol Transportes Aéreos,Aeroparque Jorge Newbery,Hercílio Luz International Airport,Argentina,Buenos Aires,31,4120,5685
2025,Agosto,Gol Transportes Aéreos,Aeroparque Jorge Newbery,Pinto Martins International Airport,Argentina,Buenos Aires,5,815,930
2025,Agosto,Gol Transportes Aéreos,Aeroparque Jorge Newbery,Guararapes - Gilberto Freyre International Airport,Argentina,Buenos Aires,9,1324,1664
2025,Agosto,Gol Transportes Aéreos,Aeroparque Jorge Newbery,Deputado Luiz Eduardo Magalhães International Airport,Argentina,Buenos Aires,12,1290,2232
2025,Agosto,Gol Transportes Aéreos,Aeropuerto Int. Ingeniero Ambrosio Taravella,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Córdoba,13,1960,2362
2025,Agosto,Gol Transportes Aéreos,Aeropuerto Int. Ministro Pistarini,Presidente Castro Pinto International Airport,Argentina,Buenos Aires,1,15,186
2025,Agosto,Gol Transportes Aéreos,Aeropuerto Int. Ministro Pistarini,Zumbi dos Palmares Airport,Argentina,Buenos Aires,5,682,930
2025,Agosto,Gol Transportes Aéreos,Tancredo Neves International Airport,Aeroparque Jorge Newbery,Brasil,Belo Horizonte,9,1306,1620
2025,Agosto,Gol Transportes Aéreos,Hercílio Luz International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Florianópolis,6,890,1116
2025,Agosto,Gol Transportes Aéreos,Pinto Martins International Airport,Aeroparque Jorge Newbery,Brasil,Fortaleza,5,843,930
2025,Agosto,Gol Transportes Aéreos,Pinto Martins International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Fortaleza,5,783,920
2025,Agosto,Gol Transportes Aéreos,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Brasil,São Paulo,13,1906,2362
2025,Agosto,Gol Transportes Aéreos,Zumbi dos Palmares Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Maceió,1,176,186
2025,Agosto,Gol Transportes Aéreos,Aeropuerto Internacional Augusto Severo,Aeropuerto Int. Ministro Pistarini,Brasil,Parnamirim,1,172,186
2025,Agosto,Gol Transportes Aéreos,Salgado Filho Airport,Aeroparque Jorge Newbery,Brasil,Porto Alegre,13,1493,2388
2025,Agosto,Gol Transportes Aéreos,Guararapes - Gilberto Freyre International Airport,Aeroparque Jorge Newbery,Brasil,Recife,7,1111,1302
2025,Agosto,Gol Transportes Aéreos,Guararapes - Gilberto Freyre International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Brasil,Recife,5,669,930
2025,Agosto,Gol Transportes Aéreos,Governador Aluízio Alves International Airport,Aeroparque Jorge Newbery,Brasil,Natal,1,177,186
2025,Agosto,JetSMART Airlines,Rio Galeão – Tom Jobim International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Río de Janeiro,13,2065,2580
2025,Agosto,LATAM,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Mendoza,23,3342,3954
2025,Agosto,LATAM,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Brasil,São Paulo,24,2918,4122
2025,Agosto,LATAM,Aeropuerto Int. Martín Miguel de Güemes,Jorge Chávez International Airport,Argentina,Salta,22,2374,3546
2025,Agosto,LATAM,Jorge Chávez International Airport,Aeropuerto Int. Martín Miguel de Güemes,Perú,Lima,22,2393,3546
2025,Agosto,Paranair,Aeropuerto Int. Martín Miguel de Güemes,Silvio Pettirossi International Airport,Argentina,Salta,9,246,450
2025,Agosto,Paranair,Silvio Pettirossi International Airport,Aeropuerto Int. Martín Miguel de Güemes,Paraguay,Asunción,9,316,450
2025,Agosto,Sky Airline,Aeropuerto Int. Tte. Luis Candelaria,Comodoro Arturo Merino Benítez International Airport,Argentina,San Carlos de Bariloche,18,2091,3348
2025,Agosto,Sky Airline,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. Tte. Luis Candelaria,Chile,Santiago,18,1863,3348
2025,Agosto,Swiss International Air Lines,Aeropuerto Int. Ministro Pistarini,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Buenos Aires,9,679,3060
2025,Agosto,Swiss International Air Lines,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,São Paulo,9,1347,3060
2025,Agosto,Andes Líneas Aéreas,Jorge Chávez International Airport,Aeropuerto Int. Ministro Pistarini,Perú,Lima,1,137,189
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,8,757,1263
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Comodoro Arturo Merino Benítez International Airport,Argentina,Mendoza,9,671,864
2025,Agosto,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Punta Cana International Airport,Argentina,San Miguel de Tucumán,5,446,870
2025,Agosto,Aerolíneas Argentinas,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Martín Miguel de Güemes,Brasil,São Paulo,5,372,869
2025,Agosto,Aerolíneas Argentinas,Porto Seguro Airport,Aeroparque Jorge Newbery,Brasil,Porto Seguro,8,1059,1408
2025,Agosto,Aerolíneas Argentinas,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Chile,Santiago,9,655,864
2025,Agosto,Azul Linhas Aereas Brasileiras,Aeropuerto Int. Tte. Luis Candelaria,Tancredo Neves International Airport,Argentina,San Carlos de Bariloche,6,884,1044
2025,Agosto,Azul Linhas Aereas Brasileiras,Tancredo Neves International Airport,Aeropuerto Int. Tte. Luis Candelaria,Brasil,Belo Horizonte,5,695,870
2025,Agosto,Gol Transportes Aéreos,Aeroparque Jorge Newbery,Governador Aluízio Alves International Airport,Argentina,Buenos Aires,1,131,186
2025,Agosto,Gol Transportes Aéreos,Aeropuerto Int. Ingeniero Ambrosio Taravella,Guararapes - Gilberto Freyre International Airport,Argentina,Córdoba,5,668,930
2025,Agosto,Gol Transportes Aéreos,Aeropuerto Int. Ministro Pistarini,Pinto Martins International Airport,Argentina,Buenos Aires,5,747,920
2025,Agosto,Gol Transportes Aéreos,Aeropuerto Int. Ministro Pistarini,Porto Seguro Airport,Argentina,Buenos Aires,5,531,903
2025,Agosto,Gol Transportes Aéreos,Aeropuerto Int. Ministro Pistarini,Governador Aluízio Alves International Airport,Argentina,Buenos Aires,4,568,744
2025,Agosto,Gol Transportes Aéreos,Presidente Juscelino Kubitschek International Airport,Aeroparque Jorge Newbery,Brasil,Brasilia,11,1488,2037
2025,Agosto,Gol Transportes Aéreos,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,São Paulo,13,1875,2409
2025,Agosto,Gol Transportes Aéreos,Presidente Castro Pinto International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,João Pessoa,5,698,930
2025,Agosto,Gol Transportes Aéreos,Porto Seguro Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Porto Seguro,5,724,903
2025,Agosto,Paranair,Aeropuerto Int. Gdor. Horacio Guzmán,Silvio Pettirossi International Airport,Argentina,San Salvador de Jujuy,9,174,450
2025,Agosto,Paranair,Silvio Pettirossi International Airport,Aeropuerto Int. Gdor. Horacio Guzmán,Paraguay,Asunción,9,152,450
2025,Agosto,Sky Airline,Aeropuerto Int. Ministro Pistarini,Deputado Luiz Eduardo Magalhães International Airport,Argentina,Buenos Aires,9,1276,1830
2025,Agosto,Sky Airline,Aeropuerto Int. Ministro Pistarini,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,9,1014,1830
2025,Agosto,Sky Airline,Deputado Luiz Eduardo Magalhães International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Salvador,9,1396,1830
2025,Agosto,Sky Airline,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. Ministro Pistarini,Chile,Santiago,17,2523,3318
2025,Agosto,Aerolíneas Argentinas,Punta Cana International Airport,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,República Dominicana,Punta Cana,4,491,700
