Año,Mes,Provincia origen,Provincia destino,Servicios,Pasajeros,Asientos
2022,8,Buenos Aires,Catamarca,93,339,4780
2022,8,Córdoba,Formosa,64,742,3228
2022,8,Formosa,Córdoba,66,963,3332
2022,8,Santa Cruz,Tucumán,31,43,1844
2022,8,Salta,La Pampa,112,380,6503
2022,8,Córdoba,Misiones,78,1216,3446
2022,8,Misiones,Santiago del Estero,30,167,1570
2022,8,Chaco,Mendoza,48,167,2754
2022,8,Chaco,San Luis,20,32,1162
2022,8,Corrientes,Mendoza,42,163,2404
2022,8,Entre Ríos,Mendoza,63,260,3678
2022,8,Formosa,Mendoza,28,101,1628
2022,8,Corrientes,San Luis,19,34,1102
2022,8,Mendoza,Chaco,44,153,2534
2022,8,Mendoza,Corrientes,41,151,2352
2022,8,Mendoza,Entre Ríos,61,309,3552
2022,8,Mendoza,Formosa,27,102,1568
2022,8,San Luis,Chaco,21,28,1220
2022,8,San Luis,Formosa,8,15,464
2022,8,Formosa,San Luis,12,18,696
2022,8,Catamarca,Chaco,17,41,966
2022,8,La Rioja,Chaco,17,56,966
2022,8,La Rioja,Corrientes,18,36,1024
2022,8,La Rioja,Santiago del Estero,19,73,1082
2022,8,Mendoza,Santiago del Estero,21,176,1194
2022,8,San Juan,Corrientes,11,26,622
2022,8,San Juan,Santiago del Estero,18,70,1028
2022,8,Tucumán,San Juan,98,285,5679
2022,8,Neuquén,Entre Ríos,33,63,1639
2022,8,Neuquén,Santa Fe,39,229,2106
2022,8,Neuquén,Tucumán,47,142,2752
2022,8,Río Negro,Salta,42,88,2468
2022,8,Salta,Río Negro,32,107,1876
2022,8,Jujuy,Santa Cruz,46,117,2736
2022,8,La Pampa,Chubut,43,119,2560
2022,8,Salta,Santa Cruz,50,188,2980
2022,8,Santa Cruz,Jujuy,34,90,2024
2022,8,Santa Cruz,Santiago del Estero,23,29,1365
2022,8,La Rioja,La Rioja,95,188,5528
2022,8,Santa Fe,Catamarca,46,121,2656
2022,8,Santa Fe,Chubut,27,193,1552
2022,8,San Luis,Entre Ríos,52,135,3032
2022,8,Chaco,Chubut,19,95,1082
2022,8,Corrientes,Chubut,23,142,1306
2022,8,Entre Ríos,Chubut,15,25,854
2022,8,La Pampa,Santa Cruz,29,46,1722
2022,8,Salta,Chubut,44,178,2624
2022,8,Chaco,La Rioja,19,54,1074
2022,8,Chaco,Catamarca,20,40,1132
2022,8,Corrientes,La Rioja,15,30,846
2022,8,Santiago del Estero,La Rioja,22,115,1244
2022,8,Santiago del Estero,Mendoza,23,156,1302
2022,8,Santiago del Estero,San Juan,20,67,1128
2022,8,San Juan,Santa Fe,47,348,2646
2022,8,San Juan,Neuquén,49,341,2452
2022,8,San Juan,Río Negro,45,169,2256
2022,8,Jujuy,Formosa,22,159,1286
2022,8,Salta,Formosa,22,742,1286
2022,8,Formosa,Salta,23,682,1344
2022,8,Formosa,Jujuy,23,228,1344
2022,8,Ciudad Autónoma de Buenos Aires,La Rioja,95,1200,4796
2022,8,Chubut,Entre Ríos,20,67,1132
2022,8,Jujuy,Neuquén,26,43,1518
2022,8,La Rioja,San Luis,12,441,696
2022,8,Santa Fe,Santa Cruz,14,24,792
2022,8,San Juan,La Pampa,4,4,224
2022,8,Chaco,San Juan,15,30,846
2022,8,Neuquén,Salta,25,49,1454
2022,8,Jujuy,San Luis,3,3,186
2022,8,Buenos Aires,La Rioja,80,270,4052
2022,8,La Rioja,Ciudad Autónoma de Buenos Aires,95,1337,4787
2022,8,La Rioja,Buenos Aires,78,273,3931
2022,8,Neuquén,Jujuy,20,31,1169
2022,8,Santa Fe,La Rioja,49,144,2760
2022,8,Salta,Neuquén,32,107,1864
2022,8,San Luis,Corrientes,19,34,1102
2022,8,Santa Cruz,Entre Ríos,9,12,506
2022,8,La Pampa,Misiones,5,14,300
2022,8,Santa Cruz,Corrientes,7,16,402
2022,8,Chaco,Río Negro,3,3,170
2022,8,Chaco,Santa Cruz,10,22,564
2022,8,Corrientes,Santa Cruz,12,33,684
2022,8,Catamarca,Chubut,4,27,220
2022,8,Catamarca,Santa Cruz,4,33,220
2022,8,Catamarca,La Pampa,1,1,55
2022,8,Chaco,La Pampa,1,1,58
2022,8,Corrientes,Río Negro,8,13,460
2022,8,San Juan,Chaco,10,21,572
2022,8,Corrientes,Catamarca,10,19,572
2022,8,Corrientes,San Juan,15,26,850
2022,8,La Pampa,San Juan,9,12,504
2022,8,San Luis,Jujuy,2,2,124
2022,8,Catamarca,Corrientes,8,18,452
2022,8,Entre Ríos,Santa Cruz,4,6,228
2022,8,La Pampa,Catamarca,2,2,116
2022,8,La Rioja,Santa Cruz,1,1,55
2022,9,San Juan,Buenos Aires,137,606,7656
2022,9,San Juan,Ciudad Autónoma de Buenos Aires,130,2235,7476
2022,9,San Juan,Mendoza,625,14702,33546
2022,9,San Luis,Ciudad Autónoma de Buenos Aires,585,5856,30511
2022,9,San Luis,Buenos Aires,506,2458,27621
2022,9,Corrientes,Entre Ríos,1092,7135,60259
2022,9,Corrientes,Santa Fe,739,6338,40310
2022,9,Entre Ríos,Entre Ríos,2521,54069,141679
2022,9,Entre Ríos,Corrientes,1114,6570,60827
2022,9,Entre Ríos,Santa Fe,926,14751,52636
2022,9,Santa Fe,Entre Ríos,894,14857,50661
2022,9,Ciudad Autónoma de Buenos Aires,Córdoba,1601,30654,79654
2022,9,Ciudad Autónoma de Buenos Aires,Santa Fe,2573,32051,135405
2022,9,Santa Fe,Córdoba,1788,22794,96554
2022,9,Buenos Aires,Chaco,843,4301,46209
2022,9,Buenos Aires,Formosa,457,2326,24114
2022,9,Chaco,Formosa,589,3739,33192
2022,9,Ciudad Autónoma de Buenos Aires,Buenos Aires,4310,78839,212596
2022,9,Ciudad Autónoma de Buenos Aires,Chaco,945,5515,49834
2022,9,Ciudad Autónoma de Buenos Aires,Formosa,559,4442,29046
2022,9,Santa Fe,Chaco,715,7415,40247
2022,9,Santa Fe,Formosa,259,1259,14760
2022,9,Buenos Aires,Santa Fe,2391,17907,131988
2022,9,Buenos Aires,Santiago del Estero,658,4427,37285
2022,9,Ciudad Autónoma de Buenos Aires,Salta,290,3208,16991
2022,9,Ciudad Autónoma de Buenos Aires,Tucumán,497,2263,28032
2022,9,Santa Fe,Salta,251,658,14557
2022,9,Santa Fe,Tucumán,289,1099,16412
2022,9,Santiago del Estero,Salta,326,1196,18428
2022,9,Tucumán,Salta,975,13313,56346
2022,9,La Rioja,Córdoba,324,7319,17556
2022,9,San Juan,Córdoba,94,1934,5308
2022,9,San Juan,La Rioja,259,2890,14852
2022,9,Santa Fe,Corrientes,643,5197,34641
2022,9,Corrientes,Formosa,381,2026,21668
2022,9,Córdoba,Córdoba,1760,28319,96609
2022,9,Entre Ríos,Córdoba,298,3224,16478
2022,9,Jujuy,Salta,2295,32562,134428
2022,9,Salta,Jujuy,2168,33586,127306
2022,9,Salta,Tucumán,958,12269,55133
2022,9,Buenos Aires,Buenos Aires,5548,65426,292251
2022,9,Santa Fe,Buenos Aires,2246,20559,123040
2022,9,Mendoza,Neuquén,189,2956,9840
2022,9,Mendoza,Río Negro,188,3019,9712
2022,9,Corrientes,Ciudad Autónoma de Buenos Aires,1476,12765,72240
2022,9,Corrientes,Buenos Aires,1153,6791,60063
2022,9,Entre Ríos,Buenos Aires,1419,8094,78569
2022,9,Entre Ríos,Ciudad Autónoma de Buenos Aires,1582,22429,85181
2022,9,Misiones,Buenos Aires,643,8911,31772
2022,9,Misiones,Ciudad Autónoma de Buenos Aires,776,15221,35837
2022,9,Misiones,Corrientes,1107,16291,58603
2022,9,Misiones,Entre Ríos,359,1538,18035
2022,9,La Pampa,Buenos Aires,603,3788,29320
2022,9,La Pampa,Ciudad Autónoma de Buenos Aires,663,5657,29986
2022,9,La Pampa,La Pampa,425,1155,21732
2022,9,Chaco,Chaco,209,521,12116
2022,9,Chaco,Santa Fe,802,6508,45700
2022,9,Santa Fe,Santa Fe,1351,22282,75146
2022,9,Salta,Salta,2432,62274,140911
2022,9,Buenos Aires,Entre Ríos,1526,8781,83859
2022,9,Buenos Aires,Corrientes,1190,6637,62064
2022,9,Ciudad Autónoma de Buenos Aires,Corrientes,1537,12374,75070
2022,9,Ciudad Autónoma de Buenos Aires,Entre Ríos,1675,22436,89465
2022,9,Jujuy,La Pampa,77,170,4419
2022,9,Santa Fe,Ciudad Autónoma de Buenos Aires,2399,32269,125416
2022,9,Salta,La Pampa,106,356,6158
2022,9,La Pampa,Salta,135,523,7760
2022,9,Córdoba,Santa Fe,1708,21350,92490
2022,9,Chubut,Santa Cruz,339,8364,19356
2022,9,La Pampa,Mendoza,215,966,12010
2022,9,Neuquén,Río Negro,980,11415,50298
2022,9,Río Negro,La Pampa,322,884,16960
2022,9,Río Negro,Mendoza,188,3086,9720
2022,9,Buenos Aires,Córdoba,1541,12979,79241
2022,9,Buenos Aires,Jujuy,159,682,9511
2022,9,Buenos Aires,La Pampa,576,3573,28294
2022,9,Buenos Aires,Salta,221,1311,12804
2022,9,Buenos Aires,Tucumán,433,2496,24359
2022,9,Córdoba,Salta,342,4133,19247
2022,9,Córdoba,Santiago del Estero,572,8688,33136
2022,9,Córdoba,Tucumán,506,3579,29110
2022,9,La Pampa,Córdoba,264,2704,14265
2022,9,La Pampa,Tucumán,35,53,2049
2022,9,Córdoba,Buenos Aires,1505,12528,78202
2022,9,Córdoba,Ciudad Autónoma de Buenos Aires,1581,31991,78558
2022,9,Mendoza,Buenos Aires,332,2266,19077
2022,9,Mendoza,Ciudad Autónoma de Buenos Aires,355,6838,19326
2022,9,Mendoza,San Luis,717,8148,40487
2022,9,Buenos Aires,Ciudad Autónoma de Buenos Aires,4252,73173,210856
2022,9,Buenos Aires,Mendoza,330,2375,18976
2022,9,Buenos Aires,San Juan,133,625,7571
2022,9,Buenos Aires,San Luis,521,2507,28421
2022,9,Ciudad Autónoma de Buenos Aires,Mendoza,349,6284,19033
2022,9,Ciudad Autónoma de Buenos Aires,San Juan,134,2146,7693
2022,9,Ciudad Autónoma de Buenos Aires,San Luis,586,5712,30574
2022,9,Mendoza,San Juan,642,13957,34585
2022,9,Tucumán,La Rioja,224,1592,13025
2022,9,Tucumán,Mendoza,169,1684,9772
2022,9,San Luis,La Rioja,13,433,754
2022,9,Corrientes,Corrientes,1087,11549,58625
2022,9,Corrientes,Chaco,623,2316,35375
2022,9,Misiones,Chaco,444,2784,25797
2022,9,Misiones,Santa Fe,260,1663,13105
2022,9,Santiago del Estero,Buenos Aires,621,5399,35157
2022,9,Santiago del Estero,Ciudad Autónoma de Buenos Aires,516,2817,29040
2022,9,Tucumán,Buenos Aires,429,2684,24232
2022,9,Tucumán,Ciudad Autónoma de Buenos Aires,469,2373,26365
2022,9,Santiago del Estero,Entre Ríos,48,186,2732
2022,9,Santiago del Estero,Santa Fe,414,1730,23521
2022,9,Tucumán,Entre Ríos,58,416,3312
2022,9,Tucumán,Santa Fe,302,1210,17087
2022,9,Río Negro,Buenos Aires,546,6863,28581
2022,9,Santiago del Estero,Córdoba,553,8968,32059
2022,9,Tucumán,Santiago del Estero,1375,22392,79466
2022,9,Mendoza,Córdoba,495,5425,28109
2022,9,Mendoza,Mendoza,476,2859,27472
2022,9,San Luis,Córdoba,722,10420,40161
2022,9,San Luis,San Luis,523,1385,29772
2022,9,Río Negro,Neuquén,991,11276,50772
2022,9,Neuquén,Buenos Aires,301,2179,15106
2022,9,Río Negro,Río Negro,1735,25543,90484
2022,9,Buenos Aires,Chubut,168,2038,9404
2022,9,Buenos Aires,Río Negro,545,6857,28710
2022,9,Chubut,Chubut,573,7888,32166
2022,9,Ciudad Autónoma de Buenos Aires,Chubut,120,1928,6598
2022,9,Río Negro,Chubut,501,5237,26787
2022,9,Chaco,Buenos Aires,814,4210,44487
2022,9,Chaco,Ciudad Autónoma de Buenos Aires,959,5876,50604
2022,9,Formosa,Chaco,618,4211,35140
2022,9,Formosa,Ciudad Autónoma de Buenos Aires,553,4637,28627
2022,9,Santiago del Estero,Santiago del Estero,1728,16398,99736
2022,9,Santiago del Estero,Tucumán,1242,21654,71870
2022,9,Corrientes,Misiones,943,14228,48767
2022,9,Chaco,Corrientes,629,2359,35990
2022,9,Chaco,Misiones,348,2235,20156
2022,9,Mendoza,La Pampa,229,1061,12622
2022,9,Santa Cruz,Chubut,369,7704,21039
2022,9,Santa Cruz,Santa Cruz,216,3709,12700
2022,9,San Luis,Mendoza,670,8208,37810
2022,9,Santa Cruz,Río Negro,89,296,5230
2022,9,Córdoba,La Pampa,272,2786,14704
2022,9,Ciudad Autónoma de Buenos Aires,La Pampa,650,5666,29224
2022,9,Córdoba,Jujuy,330,3276,17443
2022,9,La Pampa,Santiago del Estero,59,132,3459
2022,9,Neuquén,Córdoba,87,529,4796
2022,9,Neuquén,Jujuy,27,47,1576
2022,9,Neuquén,Salta,31,60,1806
2022,9,Río Negro,Córdoba,127,569,7224
2022,9,Río Negro,Jujuy,37,64,2174
2022,9,Río Negro,Salta,40,77,2347
2022,9,Río Negro,Santiago del Estero,60,162,3515
2022,9,Santiago del Estero,Jujuy,174,459,10294
2022,9,Tucumán,Jujuy,510,4131,30092
2022,9,Córdoba,Neuquén,75,492,4268
2022,9,Córdoba,Río Negro,115,554,6677
2022,9,Jujuy,Córdoba,333,3486,17630
2022,9,Jujuy,Río Negro,40,79,2361
2022,9,Jujuy,Tucumán,517,4304,30493
2022,9,Salta,Río Negro,39,90,2288
2022,9,Salta,Córdoba,341,4434,19105
2022,9,Salta,Neuquén,29,100,1684
2022,9,Santiago del Estero,Neuquén,39,102,2278
2022,9,Tucumán,Córdoba,491,3717,28259
2022,9,Tucumán,Neuquén,45,155,2632
2022,9,Tucumán,Río Negro,68,177,3989
2022,9,Chaco,Córdoba,188,2153,9798
2022,9,Córdoba,La Rioja,311,7286,16906
2022,9,Catamarca,Córdoba,265,5185,14609
2022,9,Córdoba,Catamarca,255,4725,14068
2022,9,Ciudad Autónoma de Buenos Aires,Santiago del Estero,565,2669,31911
2022,9,Buenos Aires,Catamarca,92,357,4741
2022,9,Catamarca,Catamarca,434,8847,23832
2022,9,Catamarca,Santiago del Estero,161,1484,8597
2022,9,Ciudad Autónoma de Buenos Aires,Catamarca,109,1405,5614
2022,9,Chubut,Córdoba,60,626,3566
2022,9,Chubut,Jujuy,50,135,2973
2022,9,Chubut,Salta,51,213,3035
2022,9,Chubut,Tucumán,37,89,2196
2022,9,Chubut,Río Negro,550,5300,29229
2022,9,Santa Cruz,Jujuy,34,82,2019
2022,9,Santa Cruz,Salta,49,151,2917
2022,9,Santa Cruz,Córdoba,60,256,3566
2022,9,Chaco,Santa Cruz,12,28,688
2022,9,Corrientes,Chubut,22,106,1260
2022,9,Entre Ríos,Río Negro,38,92,2014
2022,9,Entre Ríos,Chubut,16,32,916
2022,9,Santa Fe,Chubut,29,164,1670
2022,9,Santa Fe,Río Negro,50,324,2848
2022,9,Santa Fe,Santa Cruz,11,24,634
2022,9,San Luis,La Pampa,91,422,5181
2022,9,La Rioja,Tucumán,211,1361,12252
2022,9,Mendoza,Tucumán,169,1384,9757
2022,9,Ciudad Autónoma de Buenos Aires,Misiones,796,14280,37037
2022,9,Córdoba,Corrientes,201,1160,10087
2022,9,Córdoba,Misiones,78,1242,3459
2022,9,Santa Fe,Misiones,159,1003,7395
2022,9,Formosa,Buenos Aires,468,2365,24691
2022,9,Formosa,Corrientes,409,2173,22919
2022,9,Córdoba,Chubut,63,667,3735
2022,9,Córdoba,Santa Cruz,60,276,3560
2022,9,Jujuy,Chubut,51,159,3039
2022,9,Jujuy,Santa Cruz,39,80,2320
2022,9,Jujuy,Santiago del Estero,207,544,12314
2022,9,La Pampa,Chubut,52,146,3096
2022,9,Río Negro,Santa Cruz,100,350,5877
2022,9,Santiago del Estero,Santa Cruz,24,33,1426
2022,9,Santiago del Estero,Chubut,30,77,1777
2022,9,Tucumán,Chubut,37,102,2196
2022,9,Tucumán,Santa Cruz,29,57,1720
2022,9,Córdoba,Mendoza,477,5337,27099
2022,9,Córdoba,San Luis,732,10608,40207
2022,9,Córdoba,Entre Ríos,310,3097,16968
2022,9,Entre Ríos,Misiones,308,1494,15097
2022,9,Catamarca,La Rioja,360,2608,20730
2022,9,Catamarca,Mendoza,118,278,6800
2022,9,Catamarca,San Juan,101,283,5792
2022,9,Jujuy,Catamarca,85,344,4913
2022,9,Jujuy,La Rioja,89,473,5134
2022,9,Jujuy,Mendoza,97,535,5575
2022,9,Jujuy,San Juan,64,138,3694
2022,9,La Rioja,Mendoza,182,1022,10553
2022,9,La Rioja,San Juan,243,2725,13992
2022,9,Salta,Catamarca,140,596,8125
2022,9,Salta,La Rioja,100,655,5761
2022,9,Salta,Mendoza,88,531,5102
2022,9,Salta,San Juan,71,211,4098
2022,9,Tucumán,Catamarca,506,3969,28703
2022,9,Tucumán,San Juan,94,286,5454
2022,9,Formosa,Santa Fe,277,1226,15806
2022,9,San Luis,Santa Fe,216,820,12334
2022,9,Buenos Aires,Misiones,657,8660,32078
2022,9,Buenos Aires,Neuquén,306,2339,15316
2022,9,Ciudad Autónoma de Buenos Aires,Neuquén,241,1939,11458
2022,9,Ciudad Autónoma de Buenos Aires,Río Negro,442,4583,20498
2022,9,La Pampa,Neuquén,186,431,9615
2022,9,La Pampa,Río Negro,297,1064,15490
2022,9,Buenos Aires,La Rioja,84,287,4214
2022,9,Ciudad Autónoma de Buenos Aires,La Rioja,97,1522,4894
2022,9,La Rioja,Buenos Aires,73,203,3691
2022,9,La Rioja,Ciudad Autónoma de Buenos Aires,91,1333,4593
2022,9,Mendoza,Santa Fe,141,1466,8253
2022,9,San Luis,Entre Ríos,58,106,3376
2022,9,Entre Ríos,San Luis,49,96,2864
2022,9,Santa Fe,Mendoza,143,1522,8342
2022,9,San Juan,San Luis,147,1708,8442
2022,9,San Juan,Santa Fe,45,391,2525
2022,9,Jujuy,Jujuy,444,6083,27796
2022,9,Salta,Santiago del Estero,354,1226,20074
2022,9,Chaco,Entre Ríos,194,542,10917
2022,9,Catamarca,Tucumán,487,3716,27692
2022,9,La Rioja,Catamarca,345,2406,20035
2022,9,Mendoza,Catamarca,112,276,6476
2022,9,Mendoza,La Rioja,176,888,10192
2022,9,San Juan,Tucumán,111,303,6414
2022,9,Entre Ríos,Chaco,180,546,9947
2022,9,Jujuy,Ciudad Autónoma de Buenos Aires,213,4979,12888
2022,9,Jujuy,Santa Fe,148,465,9009
2022,9,Salta,Ciudad Autónoma de Buenos Aires,287,4022,16754
2022,9,Entre Ríos,Santiago del Estero,53,164,3025
2022,9,Santa Fe,Santiago del Estero,379,1616,21697
2022,9,Córdoba,Chaco,188,2008,9821
2022,9,Corrientes,Córdoba,201,1245,10131
2022,9,La Pampa,Santa Cruz,29,59,1726
2022,9,Salta,Chubut,47,191,2800
2022,9,Salta,Santa Cruz,45,179,2683
2022,9,Chaco,Santiago del Estero,177,1327,10239
2022,9,Chaco,La Rioja,16,48,916
2022,9,Chaco,Tucumán,59,467,3379
2022,9,Chaco,Mendoza,43,134,2478
2022,9,Chaco,San Juan,12,33,692
2022,9,Corrientes,Catamarca,11,18,630
2022,9,Corrientes,Santiago del Estero,62,158,3546
2022,9,Corrientes,Tucumán,50,184,2875
2022,9,Santiago del Estero,Catamarca,156,1223,8392
2022,9,Santiago del Estero,La Rioja,23,121,1314
2022,9,Santiago del Estero,Mendoza,25,130,1430
2022,9,Santiago del Estero,San Juan,21,71,1198
2022,9,La Pampa,Jujuy,93,342,5316
2022,9,Ciudad Autónoma de Buenos Aires,Jujuy,205,3992,12426
2022,9,Santa Fe,Jujuy,137,473,8350
2022,9,Catamarca,Jujuy,90,359,5192
2022,9,Catamarca,Salta,135,936,7487
2022,9,La Rioja,Jujuy,90,467,5194
2022,9,La Rioja,Salta,88,578,5112
2022,9,Mendoza,Jujuy,91,391,5234
2022,9,Mendoza,Salta,72,376,4204
2022,9,San Juan,Catamarca,96,271,5568
2022,9,San Juan,Jujuy,73,198,4198
2022,9,Neuquén,Ciudad Autónoma de Buenos Aires,242,1942,11472
2022,9,Neuquén,La Pampa,211,431,10795
2022,9,Río Negro,Ciudad Autónoma de Buenos Aires,420,4990,19590
2022,9,San Juan,Neuquén,52,363,2543
2022,9,San Juan,Río Negro,48,181,2366
2022,9,Chaco,Salta,68,1754,3910
2022,9,Corrientes,Salta,37,678,2131
2022,9,Santiago del Estero,Chaco,159,1446,9202
2022,9,Salta,Chaco,75,1764,4319
2022,9,Salta,Corrientes,38,759,2188
2022,9,Jujuy,Buenos Aires,143,426,8467
2022,9,Salta,Buenos Aires,237,1388,13736
2022,9,Salta,Santa Fe,218,656,12599
2022,9,Catamarca,Chaco,19,48,1082
2022,9,La Rioja,Chaco,21,67,1206
2022,9,La Rioja,Corrientes,18,36,1028
2022,9,La Rioja,Santiago del Estero,22,84,1264
2022,9,Mendoza,Chaco,38,101,2184
2022,9,Mendoza,Santiago del Estero,26,140,1488
2022,9,San Juan,Corrientes,14,32,804
2022,9,San Juan,Santiago del Estero,21,66,1206
2022,9,Santiago del Estero,Corrientes,67,171,3839
2022,9,Tucumán,Chaco,60,547,3436
2022,9,Santa Fe,San Luis,217,860,12403
2022,9,Chubut,Buenos Aires,171,1965,9577
2022,9,Chubut,Ciudad Autónoma de Buenos Aires,119,1862,6541
2022,9,Misiones,Córdoba,77,1293,3387
2022,9,Córdoba,San Juan,94,1887,5295
2022,9,San Luis,San Juan,144,1628,8266
2022,9,Santa Fe,San Juan,38,375,2133
2022,9,La Pampa,San Juan,6,7,340
2022,9,Neuquén,Mendoza,188,2899,9788
2022,9,Neuquén,San Juan,51,328,2511
2022,9,Río Negro,San Juan,47,188,2329
2022,9,Formosa,Formosa,115,1051,6606
2022,9,Tucumán,Tucumán,415,5049,24400
2022,9,Tucumán,Corrientes,46,157,2635
2022,9,Tucumán,Misiones,35,265,2008
2022,9,Neuquén,Neuquén,103,444,4383
2022,9,Catamarca,Ciudad Autónoma de Buenos Aires,114,1500,5927
2022,9,Chubut,Neuquén,60,492,3544
2022,9,Chubut,La Pampa,54,143,3204
2022,9,Chubut,Santiago del Estero,24,51,1419
2022,9,Santa Cruz,La Pampa,26,53,1548
2022,9,Río Negro,Santa Fe,55,413,3078
2022,9,Entre Ríos,Neuquén,31,81,1507
2022,9,Santa Fe,La Pampa,43,165,2222
2022,9,Neuquén,Chubut,59,489,3485
2022,9,Santa Cruz,Buenos Aires,38,88,2238
2022,9,Santa Cruz,Ciudad Autónoma de Buenos Aires,48,146,2829
2022,9,Chubut,Chaco,23,96,1306
2022,9,Chubut,Corrientes,24,136,1364
2022,9,Chubut,Santa Fe,29,169,1664
2022,9,Chubut,Entre Ríos,17,39,958
2022,9,Río Negro,Entre Ríos,39,88,2051
2022,9,Santa Cruz,Chaco,12,17,684
2022,9,Santiago del Estero,Río Negro,46,118,2694
2022,9,La Pampa,San Luis,94,422,5340
2022,9,Chubut,Mendoza,30,409,1774
2022,9,Santa Cruz,Mendoza,29,112,1716
2022,9,Catamarca,Buenos Aires,101,290,5172
2022,9,Catamarca,Santa Fe,51,123,2950
2022,9,Misiones,Santiago del Estero,30,130,1749
2022,9,Misiones,Tucumán,34,222,1949
2022,9,Santa Fe,Catamarca,49,124,2821
2022,9,Tucumán,La Pampa,39,57,2294
2022,9,San Juan,Salta,73,220,4263
2022,9,Misiones,Formosa,55,326,3238
2022,9,Formosa,Misiones,52,222,3066
2022,9,Córdoba,Formosa,60,701,3002
2022,9,Formosa,Córdoba,60,757,3000
2022,9,Mendoza,Chubut,30,394,1774
2022,9,Neuquén,Santa Cruz,17,27,1006
2022,9,Santiago del Estero,Misiones,31,123,1774
2022,9,Buenos Aires,Santa Cruz,42,97,2471
2022,9,Ciudad Autónoma de Buenos Aires,Santa Cruz,51,170,3009
2022,9,Entre Ríos,Mendoza,56,227,3260
2022,9,Entre Ríos,La Pampa,38,80,1980
2022,9,Santa Fe,Neuquén,35,289,1890
2022,9,La Pampa,Santa Fe,40,141,2189
2022,9,Neuquén,Entre Ríos,35,70,1739
2022,9,Neuquén,Santa Fe,33,258,1806
2022,9,Entre Ríos,Formosa,64,171,3189
2022,9,La Rioja,San Luis,12,350,696
2022,9,La Rioja,La Rioja,88,180,5079
2022,9,Mendoza,Entre Ríos,55,214,3200
2022,9,Neuquén,Santiago del Estero,27,78,1577
2022,9,Neuquén,Tucumán,41,110,2396
2022,9,Río Negro,Tucumán,56,188,3281
2022,9,Misiones,Misiones,33,84,1950
2022,9,Santa Fe,La Rioja,53,175,2984
2022,9,La Rioja,Santa Fe,50,172,2820
2022,9,Jujuy,Neuquén,28,62,1638
2022,9,Santa Cruz,Santiago del Estero,22,30,1306
2022,9,Santa Cruz,Tucumán,26,43,1544
2022,9,Chaco,Chubut,17,39,970
2022,9,Corrientes,Río Negro,6,8,340
2022,9,Corrientes,Santa Cruz,9,12,506
2022,9,Entre Ríos,Santa Cruz,5,8,278
2022,9,La Pampa,Entre Ríos,31,64,1645
2022,9,Entre Ríos,Tucumán,57,396,3257
2022,9,Jujuy,Formosa,20,165,1169
2022,9,Salta,Formosa,21,674,1227
2022,9,Formosa,Salta,21,592,1227
2022,9,Formosa,Jujuy,21,150,1227
2022,9,Corrientes,San Juan,13,30,742
2022,9,Santiago del Estero,La Pampa,50,116,2931
2022,9,Mendoza,Corrientes,46,136,2656
2022,9,San Juan,Chaco,13,30,742
2022,9,San Juan,San Juan,50,146,2797
2022,9,Formosa,Entre Ríos,80,172,4169
2022,9,Río Negro,Corrientes,6,6,336
2022,9,Santa Cruz,Corrientes,5,12,282
2022,9,Mendoza,Santa Cruz,28,88,1656
2022,9,Santa Cruz,Neuquén,16,29,950
2022,9,Misiones,La Pampa,11,49,656
2022,9,San Juan,La Pampa,6,9,340
2022,9,Catamarca,Corrientes,12,27,692
2022,9,Santa Cruz,Santa Fe,11,25,626
2022,9,Chaco,Catamarca,20,64,1144
2022,9,Corrientes,La Rioja,12,32,688
2022,9,Corrientes,Mendoza,40,110,2308
2022,9,Catamarca,La Pampa,2,5,116
2022,9,Jujuy,San Luis,1,1,62
2022,9,Río Negro,Chaco,3,4,166
2022,9,Santa Cruz,Entre Ríos,4,5,224
2022,9,Chaco,Río Negro,4,7,232
2022,9,Chaco,San Luis,14,24,812
2022,9,Formosa,Mendoza,28,78,1624
2022,9,Formosa,San Luis,14,26,812
2022,9,Corrientes,San Luis,19,42,1102
2022,9,Mendoza,Formosa,24,120,1392
2022,9,San Luis,Formosa,11,14,638
2022,9,Catamarca,Chubut,4,17,220
2022,9,Catamarca,Santa Cruz,4,20,220
2022,9,La Rioja,Santa Cruz,3,5,165
2022,9,La Rioja,Chubut,1,1,55
2022,9,San Luis,Corrientes,23,39,1334
2022,9,San Luis,Chaco,7,17,406
2022,9,La Pampa,Formosa,1,1,58
2022,9,La Pampa,Catamarca,1,2,58
2022,9,La Pampa,Misiones,4,13,240
2022,10,Córdoba,Ciudad Autónoma de Buenos Aires,1985,50777,97963
2022,10,Córdoba,Buenos Aires,1819,17202,94437
2022,10,La Rioja,Buenos Aires,89,305,4533
2022,10,La Rioja,Ciudad Autónoma de Buenos Aires,107,2140,5429
2022,10,La Rioja,Córdoba,334,8925,18358
2022,10,Entre Ríos,Buenos Aires,1583,11240,87355
2022,10,Entre Ríos,Ciudad Autónoma de Buenos Aires,1764,30534,94406
2022,10,Santa Fe,Buenos Aires,2487,25469,136593
2022,10,Santa Fe,Ciudad Autónoma de Buenos Aires,2727,43003,142862
2022,10,Buenos Aires,Jujuy,170,749,10109
2022,10,Ciudad Autónoma de Buenos Aires,Jujuy,229,5373,13806
2022,10,Ciudad Autónoma de Buenos Aires,Tucumán,535,3521,30221
2022,10,Salta,Jujuy,2236,36089,130324
