Año;Día;Mes;Localidad origen;Provincia origen;Localidad destino;Provincia destino;Servicios;Pasajeros;Asientos;Tipo
2025;11;7;Santa Fe;Santa Fe;San Rafael;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;11;7;Tilisarao;San Luis;Las Leñas;Mendoza;1;50;60;SERVICIOS DE TURISMO
2025;11;7;Villa Carlos Paz;Córdoba;Mendoza;Mendoza;1;34;60;SERVICIOS DE TURISMO
2025;11;7;Villa Gobernador Gálvez;Santa Fe;Potrerillos;Mendoza;1;10;15;SERVICIOS DE TURISMO
2025;11;7;Villa Mercedes;San Luis;Las Leñas;Mendoza;2;106;118;SERVICIOS DE TURISMO
2025;12;7;Aguas Blancas;Salta;Guaymallén;Mendoza;1;16;60;SERVICIOS DE TURISMO
2025;12;7;Chajarí;Entre Ríos;Mendoza;Mendoza;1;59;60;SERVICIOS DE TURISMO
2025;12;7;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Las Leñas;Mendoza;1;36;43;SERVICIOS DE TURISMO
2025;12;7;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;1;53;63;SERVICIOS DE TURISMO
2025;12;7;Córdoba;Córdoba;Las Leñas;Mendoza;1;37;43;SERVICIOS DE TURISMO
2025;12;7;Córdoba;Córdoba;Mendoza;Mendoza;2;88;120;SERVICIOS DE TURISMO
2025;12;7;Gualeguaychú;Entre Ríos;San Rafael;Mendoza;1;43;60;SERVICIOS DE TURISMO
2025;12;7;La Plata;Buenos Aires;San Rafael;Mendoza;1;44;60;SERVICIOS DE TURISMO
2025;12;7;La Quiaca;Jujuy;Mendoza;Mendoza;5;130;296;SERVICIOS DE TURISMO
2025;12;7;La Quiaca;Jujuy;San Carlos;Mendoza;2;96;116;SERVICIOS DE TURISMO
2025;12;7;La Quiaca;Jujuy;Tunuyán;Mendoza;1;24;58;SERVICIOS DE TURISMO
2025;12;7;Lanús;Buenos Aires;Mendoza;Mendoza;1;27;42;SERVICIOS DE TURISMO
2025;12;7;Paraná;Entre Ríos;Mendoza;Mendoza;3;120;160;SERVICIOS DE TURISMO
2025;12;7;Rosario;Santa Fe;Las Cuevas;Mendoza;1;63;60;SERVICIOS DE TURISMO
2025;12;7;Rosario;Santa Fe;Mendoza;Mendoza;1;59;60;SERVICIOS DE TURISMO
2025;12;7;Rosario;Santa Fe;San Rafael;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;12;7;San Juan;San Juan;Las Leñas;Mendoza;7;210;227;SERVICIOS DE TURISMO
2025;12;7;San Juan;San Juan;Malargüe;Mendoza;2;40;46;SERVICIOS DE TURISMO
2025;12;7;San Juan;San Juan;Mendoza;Mendoza;3;148;150;SERVICIOS DE TURISMO
2025;12;7;San Juan;San Juan;San Martín;Mendoza;1;14;19;SERVICIOS DE TURISMO
2025;12;7;San Luis;San Luis;Guaymallén;Mendoza;1;45;60;SERVICIOS DE TURISMO
2025;12;7;San Luis;San Luis;Las Leñas;Mendoza;8;435;461;SERVICIOS DE TURISMO
2025;12;7;San Luis;San Luis;Luján de Cuyo;Mendoza;1;12;15;SERVICIOS DE TURISMO
2025;12;7;San Luis;San Luis;Malargüe;Mendoza;1;58;58;SERVICIOS DE TURISMO
2025;12;7;San Luis;San Luis;Mendoza;Mendoza;2;105;111;SERVICIOS DE TURISMO
2025;12;7;San Luis;San Luis;San Rafael;Mendoza;1;20;19;SERVICIOS DE TURISMO
2025;12;7;San Miguel de Tucumán;Tucumán;Mendoza;Mendoza;2;113;120;SERVICIOS DE TURISMO
2025;12;7;San Miguel de Tucumán;Tucumán;Tunuyán;Mendoza;1;55;60;SERVICIOS DE TURISMO
2025;12;7;San Ramón de la Nueva Orán;Salta;25 de Mayo;Mendoza;2;63;114;SERVICIOS DE TURISMO
2025;12;7;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;5;193;294;SERVICIOS DE TURISMO
2025;12;7;San Ramón de la Nueva Orán;Salta;Nueva Ciudad;Mendoza;3;108;174;SERVICIOS DE TURISMO
2025;12;7;San Ramón de la Nueva Orán;Salta;San Carlos;Mendoza;1;31;58;SERVICIOS DE TURISMO
2025;12;7;Tilisarao;San Luis;Las Leñas;Mendoza;1;48;56;SERVICIOS DE TURISMO
2025;12;7;Venado Tuerto;Santa Fe;Mendoza;Mendoza;1;60;58;SERVICIOS DE TURISMO
2025;12;7;Villa General San Martín - Campo Afuera;San Juan;Mendoza;Mendoza;1;21;19;SERVICIOS DE TURISMO
2025;12;7;Villa Media Agua;San Juan;Las Cuevas;Mendoza;1;55;58;SERVICIOS DE TURISMO
2025;12;7;Villa Mercedes;San Luis;Las Leñas;Mendoza;1;44;45;SERVICIOS DE TURISMO
2025;12;7;Villa Trinidad;Santa Fe;Mendoza;Mendoza;1;59;60;SERVICIOS DE TURISMO
2025;13;7;25 de Mayo;La Pampa;Maipú;Mendoza;1;5;19;SERVICIOS DE TURISMO
2025;13;7;Avellaneda;Buenos Aires;Mendoza;Mendoza;1;57;58;SERVICIOS DE TURISMO
2025;13;7;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;1;59;58;SERVICIOS DE TURISMO
2025;13;7;Córdoba;Córdoba;Las Leñas;Mendoza;1;59;60;SERVICIOS DE TURISMO
2025;13;7;Córdoba;Córdoba;Otros destinos;Mendoza;1;26;43;SERVICIOS DE TURISMO
2025;13;7;Córdoba;Córdoba;Puente del Inca;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;13;7;Córdoba;Córdoba;San Rafael;Mendoza;1;43;43;SERVICIOS DE TURISMO
2025;13;7;Gualeguaychú;Entre Ríos;San Rafael;Mendoza;1;54;60;SERVICIOS DE TURISMO
2025;13;7;Mendoza;Mendoza;Otros destinos;Mendoza;1;30;60;SERVICIOS DE TURISMO
2025;13;7;Morteros;Córdoba;Mendoza;Mendoza;1;57;60;SERVICIOS DE TURISMO
2025;13;7;Paraná;Entre Ríos;Mendoza;Mendoza;1;47;60;SERVICIOS DE TURISMO
2025;13;7;Paraná;Entre Ríos;San Martín;Mendoza;1;12;17;SERVICIOS DE TURISMO
2025;13;7;Paraná;Entre Ríos;San Rafael;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;13;7;Rivadavia;San Juan;Guaymallén;Mendoza;1;19;19;SERVICIOS DE TURISMO
2025;13;7;Rosario;Santa Fe;Mendoza;Mendoza;2;100;120;SERVICIOS DE TURISMO
2025;13;7;Rosario;Santa Fe;Otros destinos;Mendoza;1;40;42;SERVICIOS DE TURISMO
2025;13;7;Río Ceballos;Córdoba;Otros destinos;Mendoza;2;102;101;SERVICIOS DE TURISMO
2025;13;7;San Francisco;Córdoba;Mendoza;Mendoza;1;33;43;SERVICIOS DE TURISMO
2025;13;7;San José;Entre Ríos;Mendoza;Mendoza;1;43;43;SERVICIOS DE TURISMO
2025;13;7;San Juan;San Juan;Las Cuevas;Mendoza;1;57;60;SERVICIOS DE TURISMO
2025;13;7;San Juan;San Juan;Las Heras;Mendoza;1;7;19;SERVICIOS DE TURISMO
2025;13;7;San Juan;San Juan;Las Leñas;Mendoza;8;321;340;SERVICIOS DE TURISMO
2025;13;7;San Juan;San Juan;Los Penitentes;Mendoza;4;215;214;SERVICIOS DE TURISMO
2025;13;7;San Juan;San Juan;Mendoza;Mendoza;7;129;185;SERVICIOS DE TURISMO
2025;13;7;San Juan;San Juan;San Rafael;Mendoza;1;38;42;SERVICIOS DE TURISMO
2025;13;7;San Juan;San Juan;Uspallata;Mendoza;1;27;60;SERVICIOS DE TURISMO
2025;13;7;San Luis;San Luis;Las Leñas;Mendoza;7;404;416;SERVICIOS DE TURISMO
2025;13;7;San Luis;San Luis;Malargüe;Mendoza;2;114;116;SERVICIOS DE TURISMO
2025;13;7;San Ramón de la Nueva Orán;Salta;25 de Mayo;Mendoza;1;26;60;SERVICIOS DE TURISMO
2025;13;7;Termas de Río Hondo;Santiago del Estero;Mendoza;Mendoza;1;54;60;SERVICIOS DE TURISMO
2025;13;7;Tilisarao;San Luis;Las Leñas;Mendoza;1;54;56;SERVICIOS DE TURISMO
2025;13;7;Villa Media Agua;San Juan;Malargüe;Mendoza;1;50;58;SERVICIOS DE TURISMO
2025;13;7;Villa Media Agua;San Juan;Otros destinos;Mendoza;1;56;55;SERVICIOS DE TURISMO
2025;13;7;Villa Mercedes;San Luis;Las Leñas;Mendoza;3;147;154;SERVICIOS DE TURISMO
2025;14;7;Anillaco;La Rioja;Las Leñas;Mendoza;1;49;58;SERVICIOS DE TURISMO
2025;14;7;Arroyito;Córdoba;Mendoza;Mendoza;1;43;43;SERVICIOS DE TURISMO
2025;14;7;Añelo;Neuquén;San Rafael;Mendoza;1;4;23;SERVICIOS DE TURISMO
2025;14;7;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Las Leñas;Mendoza;1;26;41;SERVICIOS DE TURISMO
2025;14;7;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;1;31;58;SERVICIOS DE TURISMO
2025;14;7;Concepción del Uruguay;Entre Ríos;San Rafael;Mendoza;1;28;37;SERVICIOS DE TURISMO
2025;14;7;Concordia;Entre Ríos;San Rafael;Mendoza;2;112;120;SERVICIOS DE TURISMO
2025;14;7;Corrientes;Corrientes;Mendoza;Mendoza;1;42;60;SERVICIOS DE TURISMO
2025;14;7;Crespo;Entre Ríos;San Rafael;Mendoza;1;57;60;SERVICIOS DE TURISMO
2025;14;7;Córdoba;Córdoba;Las Leñas;Mendoza;1;60;58;SERVICIOS DE TURISMO
2025;14;7;Córdoba;Córdoba;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;14;7;Córdoba;Córdoba;Otros destinos;Mendoza;1;29;45;SERVICIOS DE TURISMO
2025;14;7;Federación;Entre Ríos;Mendoza;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;14;7;La Criolla;Santa Fe;Mendoza;Mendoza;1;61;60;SERVICIOS DE TURISMO
2025;14;7;La Plata;Buenos Aires;Mendoza;Mendoza;1;59;60;SERVICIOS DE TURISMO
2025;14;7;La Rioja;La Rioja;Mendoza;Mendoza;1;27;40;SERVICIOS DE TURISMO
2025;14;7;Merlo;San Luis;Mendoza;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;14;7;Morteros;Córdoba;Mendoza;Mendoza;1;61;60;SERVICIOS DE TURISMO
2025;14;7;Morón;Buenos Aires;San Rafael;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;14;7;Oncativo;Córdoba;Mendoza;Mendoza;1;49;60;SERVICIOS DE TURISMO
2025;14;7;Otros destinos;Buenos Aires;San Rafael;Mendoza;1;61;60;SERVICIOS DE TURISMO
2025;14;7;Paraná;Entre Ríos;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;14;7;Pergamino;Buenos Aires;San Rafael;Mendoza;1;52;60;SERVICIOS DE TURISMO
2025;14;7;Rosario;Santa Fe;Mendoza;Mendoza;1;44;60;SERVICIOS DE TURISMO
2025;14;7;Rosario;Santa Fe;San Rafael;Mendoza;2;114;124;SERVICIOS DE TURISMO
2025;14;7;San Javier;Santa Fe;Mendoza;Mendoza;1;57;19;SERVICIOS DE TURISMO
2025;14;7;San José;Entre Ríos;Mendoza;Mendoza;1;43;60;SERVICIOS DE TURISMO
2025;14;7;San Juan;San Juan;Las Leñas;Mendoza;6;250;279;SERVICIOS DE TURISMO
2025;14;7;San Juan;San Juan;Mendoza;Mendoza;1;11;23;SERVICIOS DE TURISMO
2025;14;7;San Luis;San Luis;Las Leñas;Mendoza;3;281;176;SERVICIOS DE TURISMO
2025;14;7;San Luis;San Luis;Malargüe;Mendoza;1;58;58;SERVICIOS DE TURISMO
2025;14;7;San Luis;San Luis;Mendoza;Mendoza;1;12;19;SERVICIOS DE TURISMO
2025;14;7;Santa Fe;Santa Fe;Mendoza;Mendoza;4;204;222;SERVICIOS DE TURISMO
2025;14;7;Santa Fe;Santa Fe;San Rafael;Mendoza;2;115;120;SERVICIOS DE TURISMO
2025;14;7;Santiago del Estero;Santiago del Estero;Mendoza;Mendoza;1;24;60;SERVICIOS DE TURISMO
2025;14;7;Tilisarao;San Luis;Las Leñas;Mendoza;1;54;56;SERVICIOS DE TURISMO
2025;14;7;Villa Carlos Paz;Córdoba;Mendoza;Mendoza;1;41;60;SERVICIOS DE TURISMO
2025;14;7;Villa Constitución;Santa Fe;Mendoza;Mendoza;1;61;63;SERVICIOS DE TURISMO
2025;14;7;Villa Mercedes;San Luis;Las Leñas;Mendoza;4;223;228;SERVICIOS DE TURISMO
2025;14;7;Villa Mercedes;San Luis;Mendoza;Mendoza;1;18;19;SERVICIOS DE TURISMO
2025;14;7;Villa Ocampo;Santa Fe;San Rafael;Mendoza;1;57;58;SERVICIOS DE TURISMO
2025;14;7;Villaguay;Entre Ríos;Mendoza;Mendoza;1;49;60;SERVICIOS DE TURISMO
2025;15;7;Arroyo Seco;Santa Fe;Malargüe;Mendoza;1;59;60;SERVICIOS DE TURISMO
2025;15;7;Chajarí;Entre Ríos;San Rafael;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;15;7;Córdoba;Córdoba;Las Leñas;Mendoza;1;43;43;SERVICIOS DE TURISMO
2025;15;7;Córdoba;Córdoba;Mendoza;Mendoza;1;61;60;SERVICIOS DE TURISMO
2025;15;7;Gualeguaychú;Entre Ríos;Mendoza;Mendoza;1;61;60;SERVICIOS DE TURISMO
2025;15;7;Luis Guillón;Buenos Aires;San Rafael;Mendoza;1;61;60;SERVICIOS DE TURISMO
2025;15;7;Paraná;Entre Ríos;Mendoza;Mendoza;1;42;46;SERVICIOS DE TURISMO
2025;15;7;Paraná;Entre Ríos;San Rafael;Mendoza;1;53;60;SERVICIOS DE TURISMO
2025;15;7;Rosario;Santa Fe;Mendoza;Mendoza;1;46;58;SERVICIOS DE TURISMO
2025;15;7;San Francisco;Córdoba;Mendoza;Mendoza;1;30;56;SERVICIOS DE TURISMO
2025;15;7;San Juan;San Juan;Las Leñas;Mendoza;5;194;218;SERVICIOS DE TURISMO
2025;15;7;San Juan;San Juan;Maipú;Mendoza;1;16;23;SERVICIOS DE TURISMO
2025;15;7;San Juan;San Juan;Mendoza;Mendoza;2;31;46;SERVICIOS DE TURISMO
2025;15;7;San Luis;San Luis;San Rafael;Mendoza;1;42;60;SERVICIOS DE TURISMO
2025;15;7;San Miguel de Tucumán;Tucumán;Mendoza;Mendoza;1;18;23;SERVICIOS DE TURISMO
2025;15;7;San Rafael;Mendoza;Las Leñas;Mendoza;1;43;43;SERVICIOS DE TURISMO
2025;15;7;San Vicente;Santa Fe;Mendoza;Mendoza;1;39;43;SERVICIOS DE TURISMO
2025;15;7;Santa Fe;Santa Fe;Mendoza;Mendoza;1;43;60;SERVICIOS DE TURISMO
2025;15;7;Termas de Río Hondo;Santiago del Estero;Mendoza;Mendoza;5;200;300;SERVICIOS DE TURISMO
2025;15;7;Villa Constitución;Santa Fe;San Rafael;Mendoza;1;60;63;SERVICIOS DE TURISMO
2025;15;7;Villa Mercedes;San Luis;Las Leñas;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;15;7;Villaguay;Entre Ríos;San Rafael;Mendoza;1;51;62;SERVICIOS DE TURISMO
2025;16;7;9 de Julio;Buenos Aires;San Rafael;Mendoza;1;41;60;SERVICIOS DE TURISMO
2025;16;7;Añelo;Neuquén;Luján de Cuyo;Mendoza;1;6;23;SERVICIOS DE TURISMO
2025;16;7;Chajarí;Entre Ríos;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;16;7;Concordia;Entre Ríos;Mendoza;Mendoza;1;62;60;SERVICIOS DE TURISMO
2025;16;7;Córdoba;Córdoba;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;16;7;Córdoba;Córdoba;Otros destinos;Mendoza;1;32;43;SERVICIOS DE TURISMO
2025;16;7;Gualeguaychú;Entre Ríos;San Rafael;Mendoza;1;34;60;SERVICIOS DE TURISMO
2025;16;7;La Plata;Buenos Aires;San Rafael;Mendoza;1;59;62;SERVICIOS DE TURISMO
2025;16;7;La Quiaca;Jujuy;Guaymallén;Mendoza;1;53;60;SERVICIOS DE TURISMO
2025;16;7;La Quiaca;Jujuy;Mendoza;Mendoza;1;46;54;SERVICIOS DE TURISMO
2025;16;7;La Quiaca;Jujuy;San Carlos;Mendoza;4;229;238;SERVICIOS DE TURISMO
2025;16;7;La Quiaca;Jujuy;Tunuyán;Mendoza;1;59;58;SERVICIOS DE TURISMO
2025;16;7;Olavarría;Buenos Aires;Mendoza;Mendoza;1;56;60;SERVICIOS DE TURISMO
2025;16;7;Posadas;Misiones;Mendoza;Mendoza;1;26;38;SERVICIOS DE TURISMO
2025;16;7;Rosario;Santa Fe;Mendoza;Mendoza;1;62;60;SERVICIOS DE TURISMO
2025;16;7;San Juan;San Juan;Las Leñas;Mendoza;4;166;180;SERVICIOS DE TURISMO
2025;16;7;San Juan;San Juan;Maipú;Mendoza;1;14;23;SERVICIOS DE TURISMO
2025;16;7;San Luis;San Luis;Las Leñas;Mendoza;1;53;60;SERVICIOS DE TURISMO
2025;16;7;San Luis;San Luis;Malargüe;Mendoza;1;58;58;SERVICIOS DE TURISMO
2025;16;7;San Miguel de Tucumán;Tucumán;Mendoza;Mendoza;1;54;60;SERVICIOS DE TURISMO
2025;16;7;San Ramón de la Nueva Orán;Salta;25 de Mayo;Mendoza;1;51;54;SERVICIOS DE TURISMO
2025;16;7;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;9;450;533;SERVICIOS DE TURISMO
2025;16;7;San Ramón de la Nueva Orán;Salta;Nueva Ciudad;Mendoza;2;117;118;SERVICIOS DE TURISMO
2025;17;7;25 de Mayo;La Pampa;Maipú;Mendoza;1;8;19;SERVICIOS DE TURISMO
2025;17;7;25 de Mayo;La Pampa;Mendoza;Mendoza;3;49;153;SERVICIOS DE TURISMO
2025;17;7;25 de Mayo;La Pampa;Otros destinos;Mendoza;1;27;34;SERVICIOS DE TURISMO
2025;17;7;Corrientes;Corrientes;Mendoza;Mendoza;1;43;60;SERVICIOS DE TURISMO
2025;17;7;Curuzú Cuatiá;Corrientes;Mendoza;Mendoza;1;54;60;SERVICIOS DE TURISMO
2025;17;7;Córdoba;Córdoba;Mendoza;Mendoza;1;27;43;SERVICIOS DE TURISMO
2025;17;7;Córdoba;Córdoba;Puente del Inca;Mendoza;1;35;39;SERVICIOS DE TURISMO
2025;17;7;Florencio Varela;Buenos Aires;San Rafael;Mendoza;1;61;63;SERVICIOS DE TURISMO
2025;17;7;Formosa;Formosa;Mendoza;Mendoza;1;28;43;SERVICIOS DE TURISMO
2025;17;7;Los Charrúas;Entre Ríos;San Rafael;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;17;7;Merlo;San Luis;Mendoza;Mendoza;1;56;60;SERVICIOS DE TURISMO
2025;17;7;Neuquén;Neuquén;Otros destinos;Mendoza;1;14;26;SERVICIOS DE TURISMO
2025;17;7;Otros destinos;Buenos Aires;San Rafael;Mendoza;1;62;60;SERVICIOS DE TURISMO
2025;17;7;Rosario;Santa Fe;Mendoza;Mendoza;3;177;180;SERVICIOS DE TURISMO
2025;17;7;San Cristóbal;Santa Fe;Mendoza;Mendoza;1;45;49;SERVICIOS DE TURISMO
2025;17;7;San Francisco;Córdoba;San Rafael;Mendoza;1;56;58;SERVICIOS DE TURISMO
2025;17;7;San Juan;San Juan;Las Leñas;Mendoza;4;197;210;SERVICIOS DE TURISMO
2025;17;7;San Juan;San Juan;Malargüe;Mendoza;1;60;62;SERVICIOS DE TURISMO
2025;17;7;San Justo;Buenos Aires;Mendoza;Mendoza;1;56;63;SERVICIOS DE TURISMO
2025;17;7;San Luis;San Luis;Las Leñas;Mendoza;3;168;178;SERVICIOS DE TURISMO
2025;17;7;San Ramón de la Nueva Orán;Salta;25 de Mayo;Mendoza;1;35;58;SERVICIOS DE TURISMO
2025;17;7;San Ramón de la Nueva Orán;Salta;Eugenio Bustos;Mendoza;1;40;58;SERVICIOS DE TURISMO
2025;17;7;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;38;60;SERVICIOS DE TURISMO
2025;17;7;Santa Fe;Santa Fe;San Rafael;Mendoza;2;100;118;SERVICIOS DE TURISMO
2025;17;7;Termas de Río Hondo;Santiago del Estero;Mendoza;Mendoza;1;40;60;SERVICIOS DE TURISMO
2025;17;7;Venado Tuerto;Santa Fe;San Rafael;Mendoza;1;47;62;SERVICIOS DE TURISMO
2025;17;7;Villa Mercedes;San Luis;Las Leñas;Mendoza;3;139;154;SERVICIOS DE TURISMO
2025;17;7;Villa Paranacito;Entre Ríos;San Rafael;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;18;7;25 de Mayo;La Pampa;Maipú;Mendoza;1;7;19;SERVICIOS DE TURISMO
2025;18;7;Añelo;Neuquén;San Rafael;Mendoza;1;17;45;SERVICIOS DE TURISMO
2025;18;7;Concordia;Entre Ríos;San Rafael;Mendoza;1;38;60;SERVICIOS DE TURISMO
2025;18;7;Corrientes;Corrientes;Mendoza;Mendoza;1;44;60;SERVICIOS DE TURISMO
2025;18;7;Crespo;Entre Ríos;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;18;7;Córdoba;Córdoba;Las Leñas;Mendoza;1;61;60;SERVICIOS DE TURISMO
2025;18;7;Córdoba;Córdoba;Mendoza;Mendoza;1;55;60;SERVICIOS DE TURISMO
2025;18;7;Florencio Varela;Buenos Aires;San Rafael;Mendoza;1;63;63;SERVICIOS DE TURISMO
2025;18;7;Gálvez;Santa Fe;Mendoza;Mendoza;1;33;60;SERVICIOS DE TURISMO
2025;18;7;La Plata;Buenos Aires;Mendoza;Mendoza;1;57;60;SERVICIOS DE TURISMO
2025;18;7;Llavallol;Buenos Aires;San Rafael;Mendoza;1;58;58;SERVICIOS DE TURISMO
2025;18;7;Los Toldos;Buenos Aires;San Rafael;Mendoza;1;22;43;SERVICIOS DE TURISMO
2025;18;7;Merlo;San Luis;Mendoza;Mendoza;1;20;58;SERVICIOS DE TURISMO
2025;18;7;Otros destinos;Buenos Aires;San Rafael;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;18;7;Otros destinos;Entre Ríos;San Rafael;Mendoza;1;53;58;SERVICIOS DE TURISMO
2025;18;7;Otros destinos;San Juan;Mendoza;Mendoza;1;15;19;SERVICIOS DE TURISMO
2025;18;7;Paraná;Entre Ríos;Mendoza;Mendoza;1;62;60;SERVICIOS DE TURISMO
2025;18;7;Paraná;Entre Ríos;San Rafael;Mendoza;2;119;120;SERVICIOS DE TURISMO
2025;18;7;Paso de los Libres;Corrientes;Mendoza;Mendoza;1;31;60;SERVICIOS DE TURISMO
2025;18;7;Pergamino;Buenos Aires;San Rafael;Mendoza;1;50;60;SERVICIOS DE TURISMO
2025;18;7;Posadas;Misiones;Mendoza;Mendoza;1;43;42;SERVICIOS DE TURISMO
2025;18;7;Rosario;Santa Fe;Mendoza;Mendoza;2;81;103;SERVICIOS DE TURISMO
2025;18;7;Rosario;Santa Fe;Puente del Inca;Mendoza;1;56;60;SERVICIOS DE TURISMO
2025;18;7;San Juan;San Juan;Las Leñas;Mendoza;1;63;60;SERVICIOS DE TURISMO
2025;18;7;San Juan;San Juan;Mendoza;Mendoza;5;102;111;SERVICIOS DE TURISMO
2025;18;7;San Luis;San Luis;Las Leñas;Mendoza;5;280;294;SERVICIOS DE TURISMO
2025;18;7;San Luis;San Luis;Malargüe;Mendoza;2;106;114;SERVICIOS DE TURISMO
2025;18;7;San Miguel de Tucumán;Tucumán;Mendoza;Mendoza;1;32;60;SERVICIOS DE TURISMO
2025;18;7;Santa Fe;Santa Fe;San Rafael;Mendoza;1;54;60;SERVICIOS DE TURISMO
2025;18;7;Villa Carlos Paz;Córdoba;Mendoza;Mendoza;1;52;60;SERVICIOS DE TURISMO
2025;18;7;Villa María;Córdoba;San Rafael;Mendoza;1;46;45;SERVICIOS DE TURISMO
2025;18;7;Villaguay;Entre Ríos;San Rafael;Mendoza;1;59;60;SERVICIOS DE TURISMO
2025;19;7;Aguas Blancas;Salta;Guaymallén;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;19;7;Bella Vista;Corrientes;Mendoza;Mendoza;1;49;60;SERVICIOS DE TURISMO
2025;19;7;Caucete;San Juan;Las Heras;Mendoza;1;20;19;SERVICIOS DE TURISMO
2025;19;7;Caucete;San Juan;Mendoza;Mendoza;1;19;19;SERVICIOS DE TURISMO
2025;19;7;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Las Leñas;Mendoza;3;107;117;SERVICIOS DE TURISMO
2025;19;7;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;1;55;60;SERVICIOS DE TURISMO
2025;19;7;Clorinda;Formosa;Mendoza;Mendoza;1;29;60;SERVICIOS DE TURISMO
2025;19;7;Concordia;Entre Ríos;Mendoza;Mendoza;1;57;60;SERVICIOS DE TURISMO
2025;19;7;Corrientes;Corrientes;Mendoza;Mendoza;4;206;240;SERVICIOS DE TURISMO
2025;19;7;Córdoba;Córdoba;Mendoza;Mendoza;1;40;43;SERVICIOS DE TURISMO
2025;19;7;Córdoba;Córdoba;Otros destinos;Mendoza;1;31;43;SERVICIOS DE TURISMO
2025;19;7;Córdoba;Córdoba;San Rafael;Mendoza;2;78;103;SERVICIOS DE TURISMO
2025;19;7;Esquina;Corrientes;San Rafael;Mendoza;1;57;60;SERVICIOS DE TURISMO
2025;19;7;Florencio Varela;Buenos Aires;Mendoza;Mendoza;1;55;63;SERVICIOS DE TURISMO
2025;19;7;Florencio Varela;Buenos Aires;San Rafael;Mendoza;1;56;60;SERVICIOS DE TURISMO
2025;19;7;Formosa;Formosa;Mendoza;Mendoza;1;54;60;SERVICIOS DE TURISMO
2025;19;7;Gobernador Juan E. Martínez;Corrientes;San Rafael;Mendoza;1;56;60;SERVICIOS DE TURISMO
2025;19;7;Goya;Corrientes;San Rafael;Mendoza;1;55;60;SERVICIOS DE TURISMO
2025;19;7;Gálvez;Santa Fe;San Rafael;Mendoza;1;24;23;SERVICIOS DE TURISMO
2025;19;7;Junín;Buenos Aires;San Rafael;Mendoza;1;31;58;SERVICIOS DE TURISMO
2025;19;7;La Quiaca;Jujuy;Mendoza;Mendoza;4;225;224;SERVICIOS DE TURISMO
2025;19;7;La Quiaca;Jujuy;San Carlos;Mendoza;4;237;234;SERVICIOS DE TURISMO
2025;19;7;La Quiaca;Jujuy;Tunuyán;Mendoza;1;54;58;SERVICIOS DE TURISMO
2025;19;7;Luis Guillón;Buenos Aires;San Rafael;Mendoza;1;51;60;SERVICIOS DE TURISMO
2025;19;7;Mercedes;Corrientes;Mendoza;Mendoza;2;99;117;SERVICIOS DE TURISMO
2025;19;7;Otros destinos;Buenos Aires;San Rafael;Mendoza;1;60;60;SERVICIOS DE TURISMO
2025;19;7;Pampa del Indio;Chaco;Mendoza;Mendoza;1;36;42;SERVICIOS DE TURISMO
2025;19;7;Paraná;Entre Ríos;Mendoza;Mendoza;1;51;60;SERVICIOS DE TURISMO
2025;19;7;Pichanal;Salta;San Carlos;Mendoza;1;50;57;SERVICIOS DE TURISMO
2025;19;7;Posadas;Misiones;Mendoza;Mendoza;1;44;43;SERVICIOS DE TURISMO
2025;19;7;Puerto Iguazú;Misiones;Mendoza;Mendoza;1;58;60;SERVICIOS DE TURISMO
2025;19;7;Resistencia;Chaco;Mendoza;Mendoza;2;118;120;SERVICIOS DE TURISMO
2025;19;7;Rosario;Santa Fe;Mendoza;Mendoza;4;195;227;SERVICIOS DE TURISMO
