Año,Mes,Empresa agrupada,Origen aeropuerto,Destino aeropuerto,Origen provincia,Vuelos,Pasajeros,Asientos
2025,Marzo,Flybondi,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. Ministro Pistarini,Tucumán,10,1698,1890
2025,Marzo,JetSMART Airlines,Aviador C. Campos,Aeropuerto Int. Ministro Pistarini,Neuquén,2,339,372
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Int. Piloto Civil Norberto Fernández,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",12,103,314
2025,Marzo,Andes Líneas Aéreas,Aeroparque Jorge Newbery,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Ciudad Autónoma de Buenos Aires,1,150,189
2025,Marzo,Andes Líneas Aéreas,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeropuerto Int. Ministro Pistarini,Misiones,1,153,189
2025,Marzo,Andes Líneas Aéreas,Aeropuerto Int. Tte. Luis Candelaria,Aeroparque Jorge Newbery,Río Negro,1,185,189
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Almirante Zar,Buenos Aires,3,265,435
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Piloto Civil Norberto Fernández,Buenos Aires,10,1178,1719
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Tucumán,4,318,384
2025,Marzo,Aerolíneas Argentinas,Brigadier General Antonio Parodi,Aeropuerto Int. Ministro Pistarini,Chubut,1,61,90
2025,Marzo,Aerolíneas Argentinas,Gobernador Castello,Aeropuerto Int. Ministro Pistarini,Río Negro,1,48,48
2025,Marzo,Aerolíneas Argentinas,Santa Rosa,Aeropuerto Int. Ministro Pistarini,La Pampa,1,45,48
2025,Marzo,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Malvinas Argentinas,Ciudad Autónoma de Buenos Aires,1,163,189
2025,Marzo,JetSMART Airlines,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Ministro Pistarini,Santa Fe,1,89,93
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Presidente Perón,Buenos Aires,9,1344,1674
2025,Marzo,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ministro Pistarini,Mendoza,11,1484,2100
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Ministro Pistarini,Neuquén,6,830,1023
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Comte. Armando Tola,Santa Cruz,5,23,165
2025,Marzo,LADE - Líneas Aéreas Del Estado,Comandante Espora,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,2,48,161
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Astor Piazolla,Comandante Espora,Buenos Aires,3,41,234
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Vcom. Angel De La Paz Aragonés,Buenos Aires,2,119,192
2025,Marzo,Andes Líneas Aéreas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Martín Miguel de Güemes,Buenos Aires,2,307,378
2025,Marzo,LATAM,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,1,84,87
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Tte. Luis Candelaria,Córdoba,1,74,93
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Comte. Armando Tola,Chubut,3,33,90
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Gral. Enrique Mosconi,Santa Cruz,5,67,164
2025,Marzo,Andes Líneas Aéreas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ministro Pistarini,Salta,2,338,378
2025,Marzo,Aerolíneas Argentinas,El Tehuelche,Aeropuerto Int. Ministro Pistarini,Chubut,4,631,685
2025,Marzo,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Domingo Faustino Sarmiento,Buenos Aires,6,735,1134
2025,Marzo,Flybondi,Aeropuerto Int. Gral. Enrique Mosconi,Aeroparque Jorge Newbery,Chubut,7,1073,1211
2025,Marzo,Aerolíneas Argentinas,Vcom. Angel De La Paz Aragonés,Aeropuerto Int. Ministro Pistarini,Santiago del Estero,2,142,192
2025,Marzo,Copa Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ingeniero Ambrosio Taravella,Mendoza,1,77,77
2025,Marzo,LATAM,Aeropuerto Int. Piloto Civil Norberto Fernández,Islas Malvinas,Santa Cruz,1,30,168
2025,Marzo,Flybondi,Aeropuerto Int. Ministro Pistarini,Libertador Gral. D. José De San Martín,Buenos Aires,5,802,936
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Buenos Aires,7,879,1518
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Martín Miguel de Güemes,Buenos Aires,3,434,558
2025,Marzo,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Coronel Felipe Varela,Ciudad Autónoma de Buenos Aires,1,90,95
2025,Marzo,Flybondi,Libertador Gral. D. José De San Martín,Aeropuerto Int. Ministro Pistarini,Misiones,3,403,455
2025,Marzo,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. de Resistencia/José de San Martín,Ciudad Autónoma de Buenos Aires,1,92,93
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Comte. Armando Tola,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2,15,56
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,El Tehuelche,Buenos Aires,1,154,170
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Termas de Río Hondo,Buenos Aires,7,911,1141
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Termas de Río Hondo,Aeropuerto Int. Ministro Pistarini,Santiago del Estero,7,954,1103
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Gdor. Ramon Trejo Noel,Aeropuerto Int. Ministro Pistarini,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,61,170
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Astor Piazolla,Aeropuerto Int. Ministro Pistarini,Buenos Aires,1,34,48
2025,Marzo,JetSMART Airlines,Aeroparque Jorge Newbery,Vcom. Angel De La Paz Aragonés,Ciudad Autónoma de Buenos Aires,1,91,93
2025,Marzo,Flybondi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Comandante Espora,Córdoba,1,127,189
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Gral. Enrique Mosconi,Buenos Aires,1,49,93
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Piloto Civil Norberto Fernández,Chubut,1,14,19
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. de Resistencia/José de San Martín,Aeropuerto Int. Gdor. Horacio Guzmán,Chaco,1,49,96
2025,Marzo,LATAM,Islas Malvinas,Aeropuerto Int. Piloto Civil Norberto Fernández,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,47,168
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Buenos Aires,5,794,930
2025,Marzo,Copa Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. de Rosario Islas Malvinas,Buenos Aires,1,76,77
2025,Marzo,Flybondi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Córdoba,1,91,95
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Gdor. Horacio Guzmán,Salta,1,50,96
2025,Marzo,Flybondi,Aeropuerto Int. de Formosa/El Pucú,Aeroparque Jorge Newbery,Formosa,1,83,95
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Astor Piazolla,Aeroparque Jorge Newbery,Buenos Aires,1,20,71
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Gdor. Horacio Guzmán,Aeroparque Jorge Newbery,Jujuy,1,93,93
2025,Marzo,Gol Transportes Aéreos,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. de Rosario Islas Malvinas,Buenos Aires,1,176,177
2025,Marzo,Flybondi,Aeropuerto Coronel Felipe Varela,Aeropuerto Int. Ministro Pistarini,Catamarca,1,90,95
2025,Marzo,LADE - Líneas Aéreas Del Estado,Comandante Espora,Aeropuerto Int. Astor Piazolla,Buenos Aires,1,9,33
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Tte. Luis Candelaria,Comandante Espora,Río Negro,1,25,63
2025,Marzo,Andes Líneas Aéreas,Aeroparque Jorge Newbery,Aeropuerto Int. Martín Miguel de Güemes,Ciudad Autónoma de Buenos Aires,1,184,189
2025,Marzo,Andes Líneas Aéreas,Aeropuerto Int. Martín Miguel de Güemes,Aeroparque Jorge Newbery,Salta,1,158,189
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. de Resistencia/José de San Martín,Vcom. Angel De La Paz Aragonés,Chaco,1,48,48
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Ingeniero Ambrosio Taravella,Buenos Aires,1,124,240
2025,Marzo,JetSMART Airlines,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Ministro Pistarini,Santa Cruz,1,48,93
2025,Marzo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Int. Gral. Enrique Mosconi,Santa Cruz,1,6,19
2025,Marzo,LATAM,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ingeniero Ambrosio Taravella,Mendoza,1,81,87
2025,Marzo,JetSMART Airlines,Aeropuerto Int. Astor Piazolla,Aeroparque Jorge Newbery,Buenos Aires,1,75,93
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. de Rosario Islas Malvinas,Buenos Aires,1,54,96
2025,Marzo,Flybondi,Aviador C. Campos,Aeroparque Jorge Newbery,Neuquén,1,86,95
2025,Marzo,JetSMART Airlines,Aeropuerto Cap. Vicente Almandos Amonacid,Aeroparque Jorge Newbery,La Rioja,1,42,93
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Ministro Pistarini,Santa Fe,1,58,96
2025,Marzo,Aerolíneas Argentinas,Aeropuerto Domingo Faustino Sarmiento,Aeropuerto Int. Ministro Pistarini,San Juan,1,123,170
2025,Abril,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Gdor. Ramon Trejo Noel,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,19,110
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeroparque Jorge Newbery,Santa Fe,67,6194,7359
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Martín Miguel de Güemes,Santa Fe,9,622,1030
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Presidente Perón,Santa Fe,9,570,905
2025,Abril,Aerolíneas Argentinas,Aeropuerto de Sauce Viejo,Aeroparque Jorge Newbery,Santa Fe,39,3285,3808
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. de Rosario Islas Malvinas,Ciudad Autónoma de Buenos Aires,71,6422,7934
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto de Sauce Viejo,Ciudad Autónoma de Buenos Aires,39,3138,3808
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Ingeniero Ambrosio Taravella,Ciudad Autónoma de Buenos Aires,239,29146,32624
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Ciudad Autónoma de Buenos Aires,236,26898,31492
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Coronel Felipe Varela,Ciudad Autónoma de Buenos Aires,40,2979,3954
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Vcom. Angel De La Paz Aragonés,Ciudad Autónoma de Buenos Aires,43,4407,4927
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Cap. Vicente Almandos Amonacid,Ciudad Autónoma de Buenos Aires,41,2992,3936
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Ciudad Autónoma de Buenos Aires,119,13807,15517
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Domingo Faustino Sarmiento,Ciudad Autónoma de Buenos Aires,57,5371,6005
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Brig. Mayor D. César Raul Ojeda,Ciudad Autónoma de Buenos Aires,29,2372,2736
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. de Resistencia/José de San Martín,Ciudad Autónoma de Buenos Aires,83,7277,8290
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. de Formosa/El Pucú,Ciudad Autónoma de Buenos Aires,41,3677,4228
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Ciudad Autónoma de Buenos Aires,191,26604,30360
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Libertador Gral. D. José De San Martín,Ciudad Autónoma de Buenos Aires,73,8205,9215
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Martín Miguel de Güemes,Ciudad Autónoma de Buenos Aires,159,20473,22654
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Gdor. Horacio Guzmán,Ciudad Autónoma de Buenos Aires,73,8629,9671
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Gral. Enrique Mosconi,Ciudad Autónoma de Buenos Aires,125,12931,16342
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Almirante Zar,Ciudad Autónoma de Buenos Aires,63,8397,10316
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Gobernador Castello,Ciudad Autónoma de Buenos Aires,17,1293,1621
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Comte. Armando Tola,Ciudad Autónoma de Buenos Aires,115,16689,20017
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Piloto Civil Norberto Fernández,Ciudad Autónoma de Buenos Aires,48,6519,8185
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Malvinas Argentinas,Ciudad Autónoma de Buenos Aires,98,14868,16965
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Comandante Espora,Ciudad Autónoma de Buenos Aires,110,9988,12265
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Astor Piazolla,Ciudad Autónoma de Buenos Aires,99,9986,11361
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Presidente Perón,Ciudad Autónoma de Buenos Aires,170,21101,25541
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Tte. Luis Candelaria,Ciudad Autónoma de Buenos Aires,186,28368,31771
2025,Abril,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aviador C. Campos,Ciudad Autónoma de Buenos Aires,57,7494,9541
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeroparque Jorge Newbery,Córdoba,244,28565,32259
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Ministro Pistarini,Córdoba,51,5286,6096
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Córdoba,43,4108,5587
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Córdoba,16,1296,1536
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Córdoba,13,1558,1728
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Martín Miguel de Güemes,Córdoba,22,2122,2581
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Gdor. Horacio Guzmán,Córdoba,16,1217,1536
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Presidente Perón,Córdoba,25,3029,4059
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Ingeniero Ambrosio Taravella,Buenos Aires,54,5071,6117
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Buenos Aires,44,3868,5221
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Buenos Aires,27,3021,3554
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Buenos Aires,46,6392,7593
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Comte. Armando Tola,Buenos Aires,31,4460,5763
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Malvinas Argentinas,Buenos Aires,40,5918,7290
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,27,3620,4576
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeroparque Jorge Newbery,Mendoza,250,27403,32771
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ingeniero Ambrosio Taravella,Mendoza,42,3799,5027
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ministro Pistarini,Mendoza,35,3536,4627
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Presidente Perón,Mendoza,24,1923,2980
2025,Abril,Aerolíneas Argentinas,Aeropuerto Coronel Felipe Varela,Aeroparque Jorge Newbery,Catamarca,41,3013,4050
2025,Abril,Aerolíneas Argentinas,Vcom. Angel De La Paz Aragonés,Aeroparque Jorge Newbery,Santiago del Estero,42,4109,4672
2025,Abril,Aerolíneas Argentinas,Aeropuerto Cap. Vicente Almandos Amonacid,Aeroparque Jorge Newbery,La Rioja,41,3002,3888
2025,Abril,Aerolíneas Argentinas,Aeropuerto Cap. Vicente Almandos Amonacid,Aeropuerto Coronel Felipe Varela,La Rioja,12,451,1152
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeroparque Jorge Newbery,Tucumán,109,12619,14315
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. Ingeniero Ambrosio Taravella,Tucumán,16,1236,1568
2025,Abril,Aerolíneas Argentinas,Aeropuerto Domingo Faustino Sarmiento,Aeroparque Jorge Newbery,San Juan,56,5103,5909
2025,Abril,Aerolíneas Argentinas,Brig. Mayor D. César Raul Ojeda,Aeroparque Jorge Newbery,San Luis,29,2326,2736
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Resistencia/José de San Martín,Aeroparque Jorge Newbery,Chaco,77,6847,7910
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Resistencia/José de San Martín,Aeropuerto Int. Ministro Pistarini,Chaco,7,544,672
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Formosa/El Pucú,Aeroparque Jorge Newbery,Formosa,37,3337,3875
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeroparque Jorge Newbery,Misiones,198,26553,31244
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeropuerto Int. Ingeniero Ambrosio Taravella,Misiones,13,1482,1738
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeropuerto Int. Ministro Pistarini,Misiones,38,5404,6450
2025,Abril,Aerolíneas Argentinas,Libertador Gral. D. José De San Martín,Aeroparque Jorge Newbery,Misiones,67,7158,8276
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. de Rosario Islas Malvinas,Salta,9,544,890
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeroparque Jorge Newbery,Salta,157,20140,22797
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ministro Pistarini,Salta,32,3573,4279
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Gdor. Horacio Guzmán,Aeroparque Jorge Newbery,Jujuy,74,8532,9841
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Gdor. Horacio Guzmán,Aeropuerto Int. Ingeniero Ambrosio Taravella,Jujuy,17,1280,1632
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Gral. Enrique Mosconi,Aeroparque Jorge Newbery,Chubut,124,13679,16453
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Presidente Perón,Chubut,25,1758,2821
2025,Abril,Aerolíneas Argentinas,Almirante Zar,Aeroparque Jorge Newbery,Chubut,68,9581,11177
2025,Abril,Aerolíneas Argentinas,Gobernador Castello,Aeroparque Jorge Newbery,Río Negro,17,1348,1632
2025,Abril,Aerolíneas Argentinas,El Tehuelche,Aeroparque Jorge Newbery,Chubut,21,3195,3553
2025,Abril,Aerolíneas Argentinas,Aeropuerto Comte. Armando Tola,Aeroparque Jorge Newbery,Santa Cruz,122,19365,21044
2025,Abril,Aerolíneas Argentinas,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Ministro Pistarini,Santa Cruz,23,3927,4510
2025,Abril,Aerolíneas Argentinas,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Malvinas Argentinas,Santa Cruz,39,5175,6737
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeroparque Jorge Newbery,Santa Cruz,49,6786,8365
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Int. Malvinas Argentinas,Santa Cruz,1,37,95
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Malvinas Argentinas,Aeroparque Jorge Newbery,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",111,17599,19236
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Int. Ministro Pistarini,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",28,4349,5110
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Comte. Armando Tola,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",39,4967,6651
2025,Abril,Aerolíneas Argentinas,Comandante Espora,Aeroparque Jorge Newbery,Buenos Aires,110,10217,12192
2025,Abril,Aerolíneas Argentinas,Comandante Espora,Aeropuerto Int. Ministro Pistarini,Buenos Aires,8,636,809
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Astor Piazolla,Aeroparque Jorge Newbery,Buenos Aires,98,10011,11218
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. de Rosario Islas Malvinas,Neuquén,9,558,905
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeroparque Jorge Newbery,Neuquén,165,21236,24571
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Ingeniero Ambrosio Taravella,Neuquén,24,3019,3859
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Neuquén,25,1923,2773
2025,Abril,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Gral. Enrique Mosconi,Neuquén,24,1779,2980
